,GEO.id,GEO.id2,GEO.display-label,P1-D001,P3-D001,P3-D002,P3-D003,P3-D004,P3-D005,P3-D006,P3-D007,P3-D008,P4-D001,P4-D002,P4-D003,H1-D001,H3-D001,H3-D002,H3-D003,H4-D001,H4-D002,H4-D003,H4-D004,H5-D001,H5-D002,H5-D003,H5-D004,H5-D005,H5-D006,H5-D007,H5-D008,tract,county,state,pct_rent,pct_black,pct_asian,pct_white,pct_hisp,pct_vacant
520,1400000US21111004600,21111004600,"Census Tract 46, Jefferson County, Kentucky",3803,3803,2785,487,14,304,3,100,110,3803,3393,410,1757,1757,1638,119,1638,712,302,624,119,35,0,30,0,2,0,52,Census Tract 46, Jefferson County, Kentucky,38.095238095238095,12.805679726531686,7.993689192742572,73.23165921640809,10.780962398106759,6.772908366533864
521,1400000US21111004900,21111004900,"Census Tract 49, Jefferson County, Kentucky",4263,4263,1872,2158,9,117,9,28,70,4263,4127,136,2105,2105,1773,332,1773,122,36,1615,332,145,6,35,15,55,0,76,Census Tract 49, Jefferson County, Kentucky,91.08855047941343,50.621627961529434,2.744546094299789,43.912737508796624,3.190241613886934,15.771971496437054
522,1400000US21111005000,21111005000,"Census Tract 50, Jefferson County, Kentucky",1653,1653,675,858,3,62,3,14,38,1653,1599,54,1150,1150,896,254,896,70,29,797,254,193,5,5,0,26,0,25,Census Tract 50, Jefferson County, Kentucky,88.95089285714286,51.90562613430127,3.750756200846945,40.83484573502722,3.2667876588021776,22.086956521739133
523,1400000US21111005100,21111005100,"Census Tract 51, Jefferson County, Kentucky",3195,3195,1723,1322,20,26,0,19,85,3195,3125,70,2490,2490,2149,341,2149,150,43,1956,341,231,3,32,9,6,1,59,Census Tract 51, Jefferson County, Kentucky,91.01907864122848,41.37715179968701,0.8137715179968702,53.92801251956182,2.190923317683881,13.694779116465863
524,1400000US21111005200,21111005200,"Census Tract 52, Jefferson County, Kentucky",3375,3375,2391,762,14,63,2,18,125,3375,3287,88,2265,2265,2004,261,2004,282,92,1630,261,163,8,13,2,16,0,59,Census Tract 52, Jefferson County, Kentucky,81.3373253493014,22.577777777777776,1.866666666666667,70.84444444444445,2.607407407407407,11.52317880794702
525,1400000US21111005300,21111005300,"Census Tract 53, Jefferson County, Kentucky",2180,2180,1494,469,5,92,2,23,95,2180,2128,52,684,684,592,92,592,33,12,547,92,62,0,13,0,3,0,14,Census Tract 53, Jefferson County, Kentucky,92.39864864864865,21.513761467889907,4.220183486238533,68.53211009174312,2.385321100917431,13.450292397660817
526,1400000US21111005600,21111005600,"Census Tract 56, Jefferson County, Kentucky",4281,4281,2000,1036,13,731,16,292,193,4281,3386,895,1905,1905,1610,295,1610,268,116,1226,295,247,3,13,6,1,0,25,Census Tract 56, Jefferson County, Kentucky,76.14906832298136,24.199953281943472,17.07544966129409,46.7180565288484,20.906330296659657,15.485564304461944
527,1400000US21111005900,21111005900,"Census Tract 59, Jefferson County, Kentucky",4676,4676,1645,2772,27,89,1,27,115,4676,4574,102,2486,2486,2241,245,2241,171,73,1997,245,147,2,11,8,3,0,74,Census Tract 59, Jefferson County, Kentucky,89.1120035698349,59.2814371257485,1.9033361847733103,35.17964071856288,2.1813515825491874,9.855189058728882
528,1400000US21111006200,21111006200,"Census Tract 62, Jefferson County, Kentucky",2699,2699,431,2152,9,5,1,16,85,2699,2647,52,1115,1115,875,240,875,144,73,658,240,135,1,13,2,4,0,85,Census Tract 62, Jefferson County, Kentucky,75.2,79.7332345313079,0.1852537977028529,15.96887736198592,1.9266394961096702,21.524663677130047
529,1400000US21111006300,21111006300,"Census Tract 63, Jefferson County, Kentucky",1782,1782,1584,158,3,5,0,5,27,1782,1751,31,1030,1030,902,128,902,411,129,362,128,32,2,24,2,3,0,65,Census Tract 63, Jefferson County, Kentucky,40.133037694013304,8.866442199775532,0.28058361391694725,88.88888888888889,1.739618406285073,12.427184466019417
530,1400000US21111006400,21111006400,"Census Tract 64, Jefferson County, Kentucky",1663,1663,1520,62,2,25,2,13,39,1663,1628,35,1014,1014,929,85,929,361,86,482,85,41,3,9,3,2,0,27,Census Tract 64, Jefferson County, Kentucky,51.88374596340151,3.7282020444978956,1.503307276007216,91.40108238123872,2.1046301864101022,8.382642998027613
531,1400000US21111006500,21111006500,"Census Tract 65, Jefferson County, Kentucky",2878,2878,1246,1453,11,11,0,13,144,2878,2826,52,1428,1428,1102,326,1102,248,104,750,326,161,3,51,27,1,0,83,Census Tract 65, Jefferson County, Kentucky,68.05807622504537,50.486448922863104,0.3822098679638638,43.29395413481584,1.8068102849200833,22.829131652661065
532,1400000US21111006600,21111006600,"Census Tract 66, Jefferson County, Kentucky",2005,2005,1330,563,4,26,2,13,67,2005,1954,51,1370,1370,1106,264,1106,280,54,772,264,129,4,22,13,5,0,91,Census Tract 66, Jefferson County, Kentucky,69.8010849909584,28.079800498753116,1.2967581047381544,66.33416458852868,2.543640897755611,19.27007299270073
533,1400000US21111006800,21111006800,"Census Tract 68, Jefferson County, Kentucky",2082,2082,1852,168,7,11,0,9,35,2082,2042,40,1089,1089,990,99,990,497,155,338,99,23,3,23,5,2,0,43,Census Tract 68, Jefferson County, Kentucky,34.14141414141414,8.069164265129682,0.5283381364073007,88.95292987512008,1.921229586935639,9.090909090909092
534,1400000US21111006900,21111006900,"Census Tract 69, Jefferson County, Kentucky",2220,2220,2010,131,5,21,0,8,45,2220,2168,52,1108,1108,1005,103,1005,482,184,339,103,29,0,14,5,3,0,52,Census Tract 69, Jefferson County, Kentucky,33.731343283582085,5.900900900900901,0.945945945945946,90.54054054054053,2.3423423423423424,9.296028880866427
535,1400000US21111007000,21111007000,"Census Tract 70, Jefferson County, Kentucky",2099,2099,1963,61,7,17,6,13,32,2099,2071,28,1029,1029,985,44,985,543,205,237,44,9,0,10,5,5,0,15,Census Tract 70, Jefferson County, Kentucky,24.060913705583754,2.906145783706527,0.8099094807050977,93.52072415435921,1.3339685564554549,4.275996112730807
536,1400000US21111007100,21111007100,"Census Tract 71, Jefferson County, Kentucky",4508,4508,3477,592,13,266,1,27,132,4508,4422,86,2383,2383,2151,232,2151,758,280,1113,232,73,8,49,6,6,0,90,Census Tract 71, Jefferson County, Kentucky,51.743375174337515,13.13220940550133,5.900621118012422,77.12954747116237,1.9077196095829636,9.735627360469996
537,1400000US21111007400,21111007400,"Census Tract 74, Jefferson County, Kentucky",2049,2049,1788,149,8,49,0,16,39,2049,1992,57,1171,1171,1014,157,1014,426,127,461,157,90,1,24,2,2,0,38,Census Tract 74, Jefferson County, Kentucky,45.463510848126234,7.271839921913129,2.3914104441190824,87.26207906295754,2.781844802342606,13.407344150298888
538,1400000US21111007501,21111007501,"Census Tract 75.01, Jefferson County, Kentucky",5191,5191,4995,62,4,66,0,3,61,5191,5162,29,2211,2211,2076,135,2076,1236,757,83,135,2,1,40,10,45,0,37,Census Tract 75.01, Jefferson County, Kentucky,3.998073217726397,1.1943748795993065,1.271431323444423,96.2242342515893,0.5586592178770949,6.1058344640434195
539,1400000US21111007502,21111007502,"Census Tract 75.02, Jefferson County, Kentucky",5339,5339,4758,355,10,147,0,18,51,5339,5279,60,2342,2342,2120,222,2120,1259,723,138,222,5,2,75,11,78,0,51,Census Tract 75.02, Jefferson County, Kentucky,6.509433962264151,6.649185240681775,2.753324592620341,89.11781232440532,1.1238059561715676,9.479077711357814
540,1400000US21111007601,21111007601,"Census Tract 76.01, Jefferson County, Kentucky",1949,1949,1776,103,5,25,0,13,27,1949,1911,38,1099,1099,1023,76,1023,341,122,560,76,44,1,11,3,4,0,13,Census Tract 76.01, Jefferson County, Kentucky,54.74095796676441,5.284761416110826,1.2827090815802977,91.12365315546434,1.9497178040020522,6.915377616014559
541,1400000US21111007602,21111007602,"Census Tract 76.02, Jefferson County, Kentucky",3634,3634,2483,795,15,128,1,97,115,3634,3393,241,2169,2169,1979,190,1979,560,145,1274,190,129,3,33,5,5,0,15,Census Tract 76.02, Jefferson County, Kentucky,64.37594744820616,21.876719867914144,3.5222894881673086,68.32691249312053,6.631810676940011,8.75979714153988
542,1400000US21111007603,21111007603,"Census Tract 76.03, Jefferson County, Kentucky",2503,2503,1905,429,4,87,0,18,60,2503,2429,74,1420,1420,1330,90,1330,384,148,798,90,53,2,12,6,3,0,14,Census Tract 76.03, Jefferson County, Kentucky,60.0,17.13943268078306,3.4758290051937673,76.10866959648422,2.9564522572912506,6.338028169014084
543,1400000US21111007700,21111007700,"Census Tract 77, Jefferson County, Kentucky",3294,3294,2852,177,12,164,2,13,74,3294,3217,77,1550,1550,1458,92,1458,648,341,469,92,22,3,11,2,29,0,25,Census Tract 77, Jefferson County, Kentucky,32.16735253772291,5.373406193078324,4.978749241044323,86.58166363084396,2.3375834851244686,5.935483870967742
544,1400000US21111007800,21111007800,"Census Tract 78, Jefferson County, Kentucky",3105,3105,2998,33,3,26,0,8,37,3105,3058,47,1615,1615,1536,79,1536,760,291,485,79,21,0,19,5,4,0,30,Census Tract 78, Jefferson County, Kentucky,31.575520833333332,1.0628019323671498,0.8373590982286634,96.55394524959743,1.5136876006441222,4.891640866873065
545,1400000US21111007900,21111007900,"Census Tract 79, Jefferson County, Kentucky",1808,1808,1713,39,3,18,0,7,28,1808,1790,18,1013,1013,924,89,924,368,133,423,89,46,5,13,5,6,0,14,Census Tract 79, Jefferson County, Kentucky,45.77922077922078,2.157079646017699,0.995575221238938,94.74557522123894,0.995575221238938,8.7857847976308
546,1400000US21111008100,21111008100,"Census Tract 81, Jefferson County, Kentucky",3111,3111,2804,197,6,26,0,8,70,3111,3063,48,1820,1820,1634,186,1634,676,189,769,186,75,8,26,5,6,1,65,Census Tract 81, Jefferson County, Kentucky,47.06242350061199,6.332369013179043,0.8357441337190614,90.13179042108646,1.5429122468659595,10.219780219780219
547,1400000US21111008200,21111008200,"Census Tract 82, Jefferson County, Kentucky",3881,3881,3599,119,9,60,0,10,84,3881,3815,66,2570,2570,2287,283,2287,626,280,1381,283,105,6,45,9,61,0,57,Census Tract 82, Jefferson County, Kentucky,60.38478355924792,3.066220046379799,1.545993300695697,92.73383148673022,1.7005926307652668,11.011673151750973
548,1400000US21111008300,21111008300,"Census Tract 83, Jefferson County, Kentucky",2508,2508,2337,58,7,35,4,4,63,2508,2472,36,1387,1387,1281,106,1281,555,211,515,106,47,5,16,3,8,0,27,Census Tract 83, Jefferson County, Kentucky,40.20296643247463,2.3125996810207337,1.3955342902711323,93.18181818181817,1.4354066985645932,7.642393655371304
549,1400000US21111008400,21111008400,"Census Tract 84, Jefferson County, Kentucky",2923,2923,2745,87,8,27,2,6,48,2923,2880,43,1470,1470,1393,77,1393,676,203,514,77,29,4,10,6,12,0,16,Census Tract 84, Jefferson County, Kentucky,36.898779612347454,2.976394115634622,0.9237085186452274,93.9103660622648,1.4710913445090659,5.238095238095238
550,1400000US21111008500,21111008500,"Census Tract 85, Jefferson County, Kentucky",2001,2001,1869,42,11,38,0,3,38,2001,1959,42,1156,1156,1066,90,1066,385,165,516,90,30,2,11,8,10,0,29,Census Tract 85, Jefferson County, Kentucky,48.405253283302066,2.0989505247376314,1.899050474762619,93.4032983508246,2.0989505247376314,7.7854671280276815
551,1400000US21111008700,21111008700,"Census Tract 87, Jefferson County, Kentucky",3945,3945,3704,76,4,87,2,18,54,3945,3881,64,1594,1594,1514,80,1514,821,488,205,80,17,1,17,5,16,0,24,Census Tract 87, Jefferson County, Kentucky,13.540290620871861,1.9264892268694551,2.2053231939163496,93.89100126742711,1.6223067173637515,5.018820577164367
552,1400000US21111008800,21111008800,"Census Tract 88, Jefferson County, Kentucky",3069,3069,2906,71,2,25,1,10,54,3069,3007,62,1610,1610,1523,87,1523,697,291,535,87,21,3,19,5,13,3,23,Census Tract 88, Jefferson County, Kentucky,35.128036769533814,2.3134571521668295,0.8145975887911373,94.68882372108179,2.0202020202020203,5.403726708074534
553,1400000US21111008900,21111008900,"Census Tract 89, Jefferson County, Kentucky",4458,4458,4169,102,12,80,1,26,68,4458,4366,92,1746,1746,1671,75,1671,898,374,399,75,17,4,18,9,8,0,19,Census Tract 89, Jefferson County, Kentucky,23.877917414721722,2.2880215343203227,1.794526693584567,93.51727231942574,2.063705697622252,4.29553264604811
554,1400000US21111009000,21111009000,"Census Tract 90, Jefferson County, Kentucky",6823,6823,4664,1063,21,559,5,267,244,6823,6075,748,3028,3028,2825,203,2825,1128,524,1173,203,68,2,64,5,8,0,56,Census Tract 90, Jefferson County, Kentucky,41.52212389380531,15.579657042356734,8.192877033562949,68.35702770042504,10.96291953686062,6.704095112285337
555,1400000US21111009103,21111009103,"Census Tract 91.03, Jefferson County, Kentucky",1496,1496,1088,178,5,133,8,55,29,1496,1315,181,616,616,586,30,586,217,110,259,30,15,0,4,2,1,0,8,Census Tract 91.03, Jefferson County, Kentucky,44.19795221843004,11.898395721925134,8.890374331550802,72.72727272727273,12.098930481283423,4.870129870129871
556,1400000US21111009105,21111009105,"Census Tract 91.05, Jefferson County, Kentucky",2985,2985,2148,387,11,108,18,212,101,2985,2485,500,1283,1283,1211,72,1211,289,208,714,72,42,0,15,3,6,0,6,Census Tract 91.05, Jefferson County, Kentucky,58.95953757225434,12.964824120603016,3.618090452261306,71.95979899497488,16.750418760469014,5.611847233047545
557,1400000US21111009106,21111009106,"Census Tract 91.06, Jefferson County, Kentucky",4978,4978,3889,531,21,302,2,131,102,4978,4630,348,1980,1980,1875,105,1875,852,375,648,105,58,1,18,3,0,0,25,Census Tract 91.06, Jefferson County, Kentucky,34.56,10.66693451185215,6.066693451185215,78.12374447569304,6.990759341100844,5.303030303030303
558,1400000US21111009300,21111009300,"Census Tract 93, Jefferson County, Kentucky",5042,5042,4665,173,15,71,3,39,76,5042,4960,82,2336,2336,2232,104,2232,1090,583,559,104,32,4,33,5,9,0,21,Census Tract 93, Jefferson County, Kentucky,25.044802867383513,3.431178103927013,1.408171360571202,92.52280840936137,1.6263387544625147,4.4520547945205475
559,1400000US21111009400,21111009400,"Census Tract 94, Jefferson County, Kentucky",6393,6393,6057,139,9,53,6,42,87,6393,6238,155,3023,3023,2797,226,2797,1350,725,722,226,67,12,75,22,12,0,38,Census Tract 94, Jefferson County, Kentucky,25.813371469431534,2.17425308931644,0.8290317534803691,94.74425152510558,2.424526826216174,7.476017201455508
560,1400000US21111009600,21111009600,"Census Tract 96, Jefferson County, Kentucky",4314,4314,4063,114,7,55,1,12,62,4314,4237,77,2116,2116,2012,104,2012,1141,652,219,104,21,2,39,8,13,0,21,Census Tract 96, Jefferson County, Kentucky,10.884691848906561,2.642559109874826,1.2749188687992583,94.18173388966157,1.7848864163189613,4.914933837429111
561,1400000US21111009700,21111009700,"Census Tract 97, Jefferson County, Kentucky",2728,2728,2593,63,7,20,0,13,32,2728,2694,34,1343,1343,1272,71,1272,672,284,316,71,29,2,16,5,7,0,12,Census Tract 97, Jefferson County, Kentucky,24.842767295597483,2.309384164222874,0.7331378299120235,95.05131964809385,1.2463343108504399,5.286671630677588
562,1400000US21111009800,21111009800,"Census Tract 98, Jefferson County, Kentucky",2673,2673,2560,38,2,33,0,8,32,2673,2648,25,1421,1421,1334,87,1334,676,340,318,87,20,1,26,3,19,0,18,Census Tract 98, Jefferson County, Kentucky,23.838080959520237,1.421623643845866,1.2345679012345678,95.77254021698465,0.9352787130564909,6.122448979591836
563,1400000US21111009900,21111009900,"Census Tract 99, Jefferson County, Kentucky",2822,2822,2650,68,3,33,2,29,37,2822,2760,62,1485,1485,1404,81,1404,676,362,366,81,21,2,27,7,13,0,11,Census Tract 99, Jefferson County, Kentucky,26.06837606837607,2.4096385542168677,1.1693834160170093,93.90503189227498,2.1970233876683203,5.454545454545454
564,1400000US21111010001,21111010001,"Census Tract 100.01, Jefferson County, Kentucky",4553,4553,4299,108,12,52,1,30,51,4553,4489,64,2209,2209,2075,134,2075,1177,754,144,134,12,0,48,9,32,0,33,Census Tract 100.01, Jefferson County, Kentucky,6.9397590361445785,2.3720623764550846,1.1421041071820779,94.42126070722601,1.4056665934548649,6.0660932548664555
565,1400000US21111010004,21111010004,"Census Tract 100.04, Jefferson County, Kentucky",4607,4607,3483,694,6,112,1,150,161,4607,4256,351,2324,2324,2186,138,2186,557,227,1402,138,59,4,33,4,13,0,25,Census Tract 100.04, Jefferson County, Kentucky,64.13540713632206,15.064032993271109,2.4310831343607555,75.60234425873671,7.618840894291296,5.938037865748709
566,1400000US21111010005,21111010005,"Census Tract 100.05, Jefferson County, Kentucky",4405,4405,3752,399,12,71,2,80,89,4405,4238,167,1820,1820,1750,70,1750,1049,296,405,70,7,2,21,3,2,0,35,Census Tract 100.05, Jefferson County, Kentucky,23.142857142857142,9.05788876276958,1.611804767309875,85.17593643586832,3.7911464245175934,3.8461538461538463
567,1400000US21111010006,21111010006,"Census Tract 100.06, Jefferson County, Kentucky",3692,3692,3118,362,8,50,2,73,79,3692,3506,186,1699,1699,1627,72,1627,808,407,412,72,20,0,17,1,7,0,27,Census Tract 100.06, Jefferson County, Kentucky,25.322679778733864,9.804983748645721,1.3542795232936078,84.45287107258939,5.037919826652221,4.2377869334902885
568,1400000US21111010007,21111010007,"Census Tract 100.07, Jefferson County, Kentucky",4121,4121,3781,153,3,109,3,22,50,4121,4028,93,1687,1687,1630,57,1630,982,541,107,57,3,1,20,5,8,0,20,Census Tract 100.07, Jefferson County, Kentucky,6.56441717791411,3.712691094394564,2.6449890803203107,91.74957534578986,2.2567338024751273,3.3787788974510966
569,1400000US21111010008,21111010008,"Census Tract 100.08, Jefferson County, Kentucky",3898,3898,3120,453,15,99,2,86,123,3898,3690,208,1766,1766,1681,85,1681,706,336,639,85,36,2,14,2,3,0,28,Census Tract 100.08, Jefferson County, Kentucky,38.013087447947655,11.621344279117496,2.539763981528989,80.04104669061057,5.3360697793740375,4.813137032842582
570,1400000US21111010102,21111010102,"Census Tract 101.02, Jefferson County, Kentucky",4078,4078,3774,127,12,88,0,21,56,4078,3987,91,1748,1748,1686,62,1686,1077,507,102,62,1,0,28,6,16,0,11,Census Tract 101.02, Jefferson County, Kentucky,6.049822064056939,3.1142717018146153,2.157920549288867,92.54536537518392,2.2314860225600786,3.5469107551487413
571,1400000US21111010103,21111010103,"Census Tract 101.03, Jefferson County, Kentucky",3834,3834,3235,318,9,98,0,73,101,3834,3638,196,2056,2056,1925,131,1925,558,234,1133,131,77,6,13,6,10,0,19,Census Tract 101.03, Jefferson County, Kentucky,58.857142857142854,8.294209702660407,2.556077203964528,84.37663015127804,5.112154407929056,6.371595330739299
572,1400000US21111010104,21111010104,"Census Tract 101.04, Jefferson County, Kentucky",2867,2867,2441,195,3,68,1,95,64,2867,2639,228,1583,1583,1485,98,1485,524,169,792,98,55,1,12,4,6,0,20,Census Tract 101.04, Jefferson County, Kentucky,53.333333333333336,6.801534705266829,2.3718172305545866,85.14126264387862,7.952563655388908,6.1907770056854075
573,1400000US21111010307,21111010307,"Census Tract 103.07, Jefferson County, Kentucky",4975,4975,4374,305,10,176,2,31,77,4975,4846,129,1881,1881,1772,109,1772,1421,262,89,109,5,0,76,8,9,0,11,Census Tract 103.07, Jefferson County, Kentucky,5.022573363431151,6.130653266331659,3.537688442211055,87.91959798994975,2.592964824120603,5.7947900053163215
574,1400000US21111010309,21111010309,"Census Tract 103.09, Jefferson County, Kentucky",4756,4756,3927,251,4,494,0,12,68,4756,4673,83,1943,1943,1878,65,1878,1034,459,385,65,15,3,12,8,21,0,6,Census Tract 103.09, Jefferson County, Kentucky,20.50053248136315,5.277544154751893,10.386879730866275,82.56938603868798,1.7451640033641715,3.3453422542460114
575,1400000US21111010311,21111010311,"Census Tract 103.11, Jefferson County, Kentucky",7146,7146,4721,1572,10,502,3,87,251,7146,6885,261,3078,3078,2903,175,2903,1984,204,715,175,54,2,64,14,13,0,28,Census Tract 103.11, Jefferson County, Kentucky,24.62969342059938,21.998320738874895,7.02490904002239,66.06493143017073,3.6523929471032743,5.685510071474983
576,1400000US21111010312,21111010312,"Census Tract 103.12, Jefferson County, Kentucky",3092,3092,2861,103,1,80,1,9,37,3092,3036,56,1412,1412,1329,83,1329,839,401,89,83,8,3,26,7,25,0,14,Census Tract 103.12, Jefferson County, Kentucky,6.696764484574869,3.33117723156533,2.58732212160414,92.52910737386804,1.8111254851228977,5.878186968838526
577,1400000US21111010313,21111010313,"Census Tract 103.13, Jefferson County, Kentucky",3526,3526,2939,169,6,333,1,27,51,3526,3442,84,1405,1405,1321,84,1321,980,224,117,84,2,1,43,8,23,0,7,Census Tract 103.13, Jefferson County, Kentucky,8.856926570779713,4.792966534316506,9.444129325014181,83.35224049914918,2.38230289279637,5.9786476868327405
578,1400000US21111010314,21111010314,"Census Tract 103.14, Jefferson County, Kentucky",6230,6230,5263,442,10,371,9,36,99,6230,6085,145,2185,2185,2101,84,2101,1454,212,435,84,49,8,9,3,7,0,8,Census Tract 103.14, Jefferson County, Kentucky,20.704426463588767,7.09470304975923,5.955056179775281,84.47833065810593,2.327447833065811,3.8443935926773456
579,1400000US21111010315,21111010315,"Census Tract 103.15, Jefferson County, Kentucky",2794,2794,2381,158,8,175,1,14,57,2794,2704,90,1287,1287,1178,109,1178,558,122,498,109,47,3,27,4,23,0,5,Census Tract 103.15, Jefferson County, Kentucky,42.27504244482173,5.654974946313529,6.263421617752327,85.2183249821045,3.2211882605583395,8.46930846930847
580,1400000US21111010316,21111010316,"Census Tract 103.16, Jefferson County, Kentucky",4751,4751,4211,221,6,225,1,24,63,4751,4652,99,1771,1771,1698,73,1698,1135,336,227,73,11,3,28,3,21,0,7,Census Tract 103.16, Jefferson County, Kentucky,13.36866902237927,4.651652283729741,4.735845085245211,88.6339717954115,2.0837718375078933,4.121964991530209
581,1400000US21111010317,21111010317,"Census Tract 103.17, Jefferson County, Kentucky",4348,4348,3972,156,8,146,1,13,52,4348,4272,76,1680,1680,1594,86,1594,1173,373,48,86,2,1,57,6,13,0,7,Census Tract 103.17, Jefferson County, Kentucky,3.0112923462986196,3.5878564857405704,3.3578656853725852,91.35234590616376,1.7479300827966882,5.119047619047619
582,1400000US21111010318,21111010318,"Census Tract 103.18, Jefferson County, Kentucky",5691,5691,4920,279,11,370,0,19,92,5691,5549,142,2883,2883,2552,331,2552,966,497,1089,331,130,14,75,11,75,0,26,Census Tract 103.18, Jefferson County, Kentucky,42.672413793103445,4.902477596204533,6.501493586364434,86.4522930943595,2.4951678088209457,11.481096080471731
583,1400000US21111010319,21111010319,"Census Tract 103.19, Jefferson County, Kentucky",4444,4444,3273,660,14,237,7,136,117,4444,4165,279,2044,2044,1930,114,1930,1154,233,543,114,46,4,32,3,12,0,17,Census Tract 103.19, Jefferson County, Kentucky,28.134715025906736,14.85148514851485,5.333033303330334,73.64986498649864,6.278127812781278,5.577299412915851
584,1400000US21111010320,21111010320,"Census Tract 103.20, Jefferson County, Kentucky",3466,3466,2149,809,7,228,9,149,115,3466,3139,327,1596,1596,1414,182,1414,750,74,590,182,124,0,20,1,3,0,34,Census Tract 103.20, Jefferson County, Kentucky,41.72560113154172,23.341027120600117,6.578188113098673,62.00230813618004,9.434506635891518,11.403508771929824
585,1400000US21111010402,21111010402,"Census Tract 104.02, Jefferson County, Kentucky",6253,6253,5656,319,8,152,5,35,78,6253,6116,137,2938,2938,2733,205,2733,1549,588,596,205,44,3,80,10,17,0,51,Census Tract 104.02, Jefferson County, Kentucky,21.80753750457373,5.10155125539741,2.430833200063969,90.45258276027506,2.190948344794499,6.977535738597686
586,1400000US21111010403,21111010403,"Census Tract 104.03, Jefferson County, Kentucky",3828,3828,3371,179,2,213,0,24,39,3828,3764,64,1713,1713,1621,92,1621,941,402,278,92,25,0,24,5,11,0,27,Census Tract 104.03, Jefferson County, Kentucky,17.14990746452807,4.6760710553814,5.564263322884012,88.06165099268549,1.671891327063741,5.370694687682429
587,1400000US21111010405,21111010405,"Census Tract 104.05, Jefferson County, Kentucky",4274,4274,3475,455,4,144,0,89,107,4274,4056,218,2256,2256,2089,167,2089,928,336,825,167,87,1,44,5,10,0,20,Census Tract 104.05, Jefferson County, Kentucky,39.49258018190522,10.645765091249416,3.369209171736079,81.30556855404774,5.100608329433785,7.402482269503547
588,1400000US21111010406,21111010406,"Census Tract 104.06, Jefferson County, Kentucky",5958,5958,4862,761,15,128,0,80,112,5958,5759,199,2392,2392,2287,105,2287,1324,493,470,105,27,1,35,8,10,0,24,Census Tract 104.06, Jefferson County, Kentucky,20.55094009619589,12.772742531050687,2.148371936891574,81.6045652903659,3.3400469956361194,4.389632107023411
589,1400000US21111010500,21111010500,"Census Tract 105, Jefferson County, Kentucky",3796,3796,3527,167,4,30,0,15,53,3796,3727,69,1813,1813,1739,74,1739,654,436,649,74,36,5,8,3,5,0,17,Census Tract 105, Jefferson County, Kentucky,37.32029902242668,4.399367755532139,0.7903055848261329,92.91359325605902,1.8177028451001054,4.081632653061225
590,1400000US21111010601,21111010601,"Census Tract 106.01, Jefferson County, Kentucky",3078,3078,2849,88,5,79,2,9,46,3078,3012,66,1707,1707,1591,116,1591,608,256,727,116,47,1,28,3,25,0,12,Census Tract 106.01, Jefferson County, Kentucky,45.69453174104337,2.8589993502274202,2.566601689408707,92.56010396361273,2.144249512670565,6.795547744581136
591,1400000US21111010602,21111010602,"Census Tract 106.02, Jefferson County, Kentucky",3635,3635,2775,356,2,214,0,191,97,3635,3253,382,2163,2163,1939,224,1939,261,115,1563,224,169,7,7,0,30,0,11,Census Tract 106.02, Jefferson County, Kentucky,80.60856111397628,9.793672627235212,5.887207702888583,76.34112792297113,10.508940852819808,10.355987055016183
592,1400000US21111010701,21111010701,"Census Tract 107.01, Jefferson County, Kentucky",4977,4977,4129,234,7,515,2,21,69,4977,4873,104,2523,2523,2358,165,2358,753,548,1057,165,73,6,17,7,39,2,21,Census Tract 107.01, Jefferson County, Kentucky,44.82612383375742,4.701627486437613,10.347598955193892,82.96162346795258,2.0896122161944946,6.539833531510107
593,1400000US21111010702,21111010702,"Census Tract 107.02, Jefferson County, Kentucky",5477,5477,4415,448,9,429,7,89,80,5477,5233,244,2626,2626,2489,137,2489,869,503,1117,137,86,4,15,5,9,1,17,Census Tract 107.02, Jefferson County, Kentucky,44.87746082764163,8.179660398028117,7.832755157933175,80.60982289574584,4.454993609640314,5.217060167555218
594,1400000US21111010705,21111010705,"Census Tract 107.05, Jefferson County, Kentucky",6283,6283,5084,571,14,275,12,199,128,6283,5892,391,3054,3054,2876,178,2876,1181,480,1215,178,71,13,41,9,29,0,15,Census Tract 107.05, Jefferson County, Kentucky,42.2461752433936,9.088015279325164,4.376890020690753,80.91675950978832,6.22314181123667,5.828421741977734
595,1400000US21111010706,21111010706,"Census Tract 107.06, Jefferson County, Kentucky",3311,3311,3001,113,6,40,1,118,32,3311,3112,199,1502,1502,1426,76,1426,646,441,339,76,14,4,22,7,12,0,17,Census Tract 107.06, Jefferson County, Kentucky,23.772791023842917,3.412866203563878,1.2080942313500453,90.63726970703715,6.010268800966475,5.0599201065246335
596,1400000US21111010800,21111010800,"Census Tract 108, Jefferson County, Kentucky",3856,3856,3370,327,2,61,0,38,58,3856,3769,87,1683,1683,1588,95,1588,712,423,453,95,26,2,26,8,8,0,25,Census Tract 108, Jefferson County, Kentucky,28.5264483627204,8.480290456431536,1.5819502074688796,87.39626556016597,2.2562240663900415,5.64468211527035
597,1400000US21111010901,21111010901,"Census Tract 109.01, Jefferson County, Kentucky",4723,4723,3525,814,5,99,1,91,188,4723,4394,329,2352,2352,2227,125,2227,874,416,937,125,53,6,31,3,8,2,22,Census Tract 109.01, Jefferson County, Kentucky,42.074539739559945,17.234808384501378,2.096125344060978,74.63476603853482,6.965911496929918,5.314625850340136
