,Unnamed: 0,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment,latitude_source,longitude_source,latitude_dest,longitude_dest,Dist,TT_hrs
159,159,DL,2009.0,ATL,3682.0,SEA,3577.0,,0,76W 763 739 757 738,33.63669967651367,-84.4281005859375,47.44900131225586,-122.30899810791016,4679.870339300103,10.359740678600206
160,160,DL,2009.0,ATL,3682.0,SFO,3469.0,,0,739 757 763,33.63669967651367,-84.4281005859375,37.61899948120117,-122.375,4679.870339300103,10.359740678600206
161,161,DL,2009.0,ATL,3682.0,SJC,3748.0,,0,738,33.63669967651367,-84.4281005859375,37.36259841918945,-121.9290008544922,4679.870339300103,10.359740678600206
162,162,DL,2009.0,ATL,3682.0,SJD,1840.0,,0,73W 738,33.63669967651367,-84.4281005859375,23.15180015563965,-109.72100067138672,4679.870339300103,10.359740678600206
163,163,DL,2009.0,ATL,3682.0,SJO,1885.0,,0,757 738 73H,33.63669967651367,-84.4281005859375,9.993860244750977,-84.20880126953125,4679.870339300103,10.359740678600206
164,164,DL,2009.0,ATL,3682.0,SJU,2890.0,,0,757 753 73H ,33.63669967651367,-84.4281005859375,18.4393997192,-66.0018005371,4679.870339300103,10.359740678600206
165,165,DL,2009.0,ATL,3682.0,SLC,3536.0,,0,763 757 320,33.63669967651367,-84.4281005859375,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
166,166,DL,2009.0,ATL,3682.0,SMF,3817.0,,0,757,33.63669967651367,-84.4281005859375,38.69540023803711,-121.59100341796876,4679.870339300103,10.359740678600206
167,167,DL,2009.0,ATL,3682.0,SNA,3867.0,,0,757,33.63669967651367,-84.4281005859375,33.67570114,-117.8679962,4679.870339300103,10.359740678600206
168,168,DL,2009.0,ATL,3682.0,SRQ,4067.0,,0,M90 757,33.63669967651367,-84.4281005859375,27.39539909362793,-82.55439758300781,4679.870339300103,10.359740678600206
169,169,DL,2009.0,ATL,3682.0,STL,3678.0,,0,M90 717 757 319 M88,33.63669967651367,-84.4281005859375,38.74869918823242,-90.37000274658205,4679.870339300103,10.359740678600206
170,170,DL,2009.0,ATL,3682.0,STR,350.0,,0,76W,33.63669967651367,-84.4281005859375,48.6898994446,9.22196006775,4679.870339300103,10.359740678600206
171,171,DL,2009.0,ATL,3682.0,STT,2883.0,,0,757,33.63669967651367,-84.4281005859375,18.337299346923828,-64.97339630126953,4679.870339300103,10.359740678600206
172,172,DL,2009.0,ATL,3682.0,SXM,2899.0,,0,757,33.63669967651367,-84.4281005859375,18.0410003662,-63.108898162799996,4679.870339300103,10.359740678600206
173,173,DL,2009.0,ATL,3682.0,SYR,3745.0,,0,M88,33.63669967651367,-84.4281005859375,43.11119842529297,-76.1063003540039,4679.870339300103,10.359740678600206
174,174,DL,2009.0,ATL,3682.0,TGU,1776.0,,0,73W,33.63669967651367,-84.4281005859375,14.06089973449707,-87.21720123291016,4679.870339300103,10.359740678600206
175,175,DL,2009.0,ATL,3682.0,TLH,3698.0,,0,319 M88 717,33.63669967651367,-84.4281005859375,30.396499633789066,-84.35030364990234,4679.870339300103,10.359740678600206
176,176,DL,2009.0,ATL,3682.0,TPA,3646.0,,0,757 739 M90 738,33.63669967651367,-84.4281005859375,27.975500106811523,-82.533203125,4679.870339300103,10.359740678600206
177,177,DL,2009.0,ATL,3682.0,TRI,4116.0,,0,319,33.63669967651367,-84.4281005859375,36.47520065307617,-82.40740203857422,4679.870339300103,10.359740678600206
178,178,DL,2009.0,ATL,3682.0,TUL,3855.0,,0,M88,33.63669967651367,-84.4281005859375,36.19839859008789,-95.88809967041016,4679.870339300103,10.359740678600206
179,179,DL,2009.0,ATL,3682.0,TUS,3636.0,,0,M90,33.63669967651367,-84.4281005859375,32.116100311279304,-110.94100189208984,4679.870339300103,10.359740678600206
180,180,DL,2009.0,ATL,3682.0,TYS,3676.0,,0,717,33.63669967651367,-84.4281005859375,35.81100082,-83.99400329999997,4679.870339300103,10.359740678600206
181,181,DL,2009.0,ATL,3682.0,UIO,2688.0,,0,73W,33.63669967651367,-84.4281005859375,-0.129166666667,-78.3575,4679.870339300103,10.359740678600206
182,182,DL,2009.0,ATL,3682.0,UVF,2894.0,,0,738 73H 757,33.63669967651367,-84.4281005859375,13.7332,-60.952599,4679.870339300103,10.359740678600206
183,183,DL,2009.0,ATL,3682.0,VPS,3873.0,,0,717 319 M88,33.63669967651367,-84.4281005859375,30.4832,-86.525398,4679.870339300103,10.359740678600206
184,184,DL,2009.0,ATL,3682.0,XNA,4356.0,,0,717,33.63669967651367,-84.4281005859375,36.281898,-94.306801,4679.870339300103,10.359740678600206
185,185,DL,2009.0,ATL,3682.0,ZRH,1678.0,,0,76W,33.63669967651367,-84.4281005859375,47.464698791504,8.5491695404053,4679.870339300103,10.359740678600206
186,186,DL,2009.0,AUA,2895.0,ATL,3682.0,,0,738 757,12.501399993896484,-70.01519775390625,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
187,187,DL,2009.0,AUA,2895.0,JFK,3797.0,,0,73H,12.501399993896484,-70.01519775390625,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
188,188,DL,2009.0,AUA,2895.0,LGA,3697.0,,0,738,12.501399993896484,-70.01519775390625,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
189,189,DL,2009.0,AUS,3673.0,ATL,3682.0,,0,M90 M88,30.194499969482425,-97.6698989868164,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
190,190,DL,2009.0,AUS,3673.0,DTW,3645.0,,0,717,30.194499969482425,-97.6698989868164,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
191,191,DL,2009.0,AUS,3673.0,JFK,3797.0,,0,319,30.194499969482425,-97.6698989868164,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
192,192,DL,2009.0,AUS,3673.0,MSP,3858.0,,0,319,30.194499969482425,-97.6698989868164,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
193,193,DL,2009.0,AUS,3673.0,SLC,3536.0,,0,319,30.194499969482425,-97.6698989868164,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
194,194,DL,2009.0,AVL,4007.0,ATL,3682.0,,0,M88,35.43619918823242,-82.54180145263672,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
195,195,DL,2009.0,AZO,4039.0,DTW,3645.0,,0,ERJ,42.234901428222656,-85.5521011352539,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
196,196,DL,2009.0,BCN,1218.0,JFK,3797.0,,0,333,41.297100067139,2.0784599781036,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
197,197,DL,2009.0,BDA,4069.0,ATL,3682.0,,0,319,32.363998413085945,-64.67870330810547,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
198,198,DL,2009.0,BDA,4069.0,BOS,3448.0,,0,738,32.363998413085945,-64.67870330810547,42.36429977,-71.00520325,4679.870339300103,10.359740678600206
199,199,DL,2009.0,BDA,4069.0,JFK,3797.0,,0,73H,32.363998413085945,-64.67870330810547,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
200,200,DL,2009.0,BDL,3825.0,ATL,3682.0,,0,73W M88 757 320,41.9388999939,-72.68319702149999,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
201,201,DL,2009.0,BDL,3825.0,DTW,3645.0,,0,M88 319,41.9388999939,-72.68319702149999,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
202,202,DL,2009.0,BDL,3825.0,MSP,3858.0,,0,319,41.9388999939,-72.68319702149999,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
203,203,DL,2009.0,BGR,3463.0,LGA,3697.0,,0,CR7,44.80739974975586,-68.82810211181639,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
204,204,DL,2009.0,BHM,3811.0,ATL,3682.0,,0,M88 320,33.56290054,-86.75350189,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
205,205,DL,2009.0,BIL,4021.0,MSP,3858.0,,0,320 319,45.807701110839844,-108.54299926757812,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
206,206,DL,2009.0,BKK,3885.0,NRT,2279.0,,0,744 333,13.681099891662598,100.74700164794922,35.764701843299996,140.386001587,4679.870339300103,10.359740678600206
207,207,DL,2009.0,BNA,3690.0,ATL,3682.0,,0,M88 738 319 320 717,36.1245002746582,-86.6781997680664,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
208,208,DL,2009.0,BNA,3690.0,DTW,3645.0,,0,738 320,36.1245002746582,-86.6781997680664,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
209,209,DL,2009.0,BNA,3690.0,LAX,3484.0,,0,738 73H,36.1245002746582,-86.6781997680664,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
210,210,DL,2009.0,BOG,2709.0,ATL,3682.0,,0,73W,4.70159,-74.1469,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
211,211,DL,2009.0,BOG,2709.0,JFK,3797.0,,0,73W,4.70159,-74.1469,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
212,212,DL,2009.0,BOI,3495.0,MSP,3858.0,,0,738 320,43.56439972,-116.2229996,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
213,213,DL,2009.0,BOI,3495.0,SLC,3536.0,,0,320 73H 319 738,43.56439972,-116.2229996,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
214,214,DL,2009.0,BOM,2997.0,AMS,580.0,,0,76W,19.088699340799998,72.8678970337,52.308601379399995,4.763889789579999,4679.870339300103,10.359740678600206
215,215,DL,2009.0,BON,2896.0,ATL,3682.0,,0,757,12.130999565124512,-68.26850128173828,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
216,216,DL,2009.0,BOS,3448.0,AMS,580.0,,0,333,42.36429977,-71.00520325,52.308601379399995,4.763889789579999,4679.870339300103,10.359740678600206
217,217,DL,2009.0,BOS,3448.0,ATL,3682.0,,0,M90 757 M88 320 319,42.36429977,-71.00520325,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
218,218,DL,2009.0,BOS,3448.0,BDA,4069.0,,0,738,42.36429977,-71.00520325,32.363998413085945,-64.67870330810547,4679.870339300103,10.359740678600206
219,219,DL,2009.0,BOS,3448.0,CDG,1382.0,,0,752,42.36429977,-71.00520325,49.0127983093,2.54999995232,4679.870339300103,10.359740678600206
220,220,DL,2009.0,BOS,3448.0,CMH,3759.0,,0,ERJ,42.36429977,-71.00520325,39.99800109863281,-82.89189910888672,4679.870339300103,10.359740678600206
221,221,DL,2009.0,BOS,3448.0,CUN,1852.0,,0,757,42.36429977,-71.00520325,21.036500930800003,-86.8770980835,4679.870339300103,10.359740678600206
222,222,DL,2009.0,BOS,3448.0,CVG,3488.0,,0,73H,42.36429977,-71.00520325,39.0488014221,-84.6678009033,4679.870339300103,10.359740678600206
223,223,DL,2009.0,BOS,3448.0,DTW,3645.0,,0,319 320 73H 738 757 M88,42.36429977,-71.00520325,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
224,224,DL,2009.0,BOS,3448.0,JFK,3797.0,,0,752 CR7 M88,42.36429977,-71.00520325,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
225,225,DL,2009.0,BOS,3448.0,LAS,3877.0,,0,73H,42.36429977,-71.00520325,36.08010101,-115.1520004,4679.870339300103,10.359740678600206
226,226,DL,2009.0,BOS,3448.0,LAX,3484.0,,0,73H,42.36429977,-71.00520325,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
227,227,DL,2009.0,BOS,3448.0,LHR,507.0,,0,764,42.36429977,-71.00520325,51.4706,-0.461941,4679.870339300103,10.359740678600206
228,228,DL,2009.0,BOS,3448.0,MCO,3878.0,,0,320,42.36429977,-71.00520325,28.429399490356445,-81.30899810791016,4679.870339300103,10.359740678600206
229,229,DL,2009.0,BOS,3448.0,MSP,3858.0,,0,738 319 757 M90 320,42.36429977,-71.00520325,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
230,230,DL,2009.0,BOS,3448.0,PLS,1754.0,,0,320,42.36429977,-71.00520325,21.77359962463379,-72.26589965820312,4679.870339300103,10.359740678600206
231,231,DL,2009.0,BOS,3448.0,RDU,3626.0,,0,CR7,42.36429977,-71.00520325,35.877601623535156,-78.7874984741211,4679.870339300103,10.359740678600206
232,232,DL,2009.0,BOS,3448.0,SLC,3536.0,,0,73H 738,42.36429977,-71.00520325,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
233,233,DL,2009.0,BRU,302.0,ATL,3682.0,,0,76W,50.9014015198,4.48443984985,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
234,234,DL,2009.0,BRU,302.0,JFK,3797.0,,0,76W,50.9014015198,4.48443984985,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
235,235,DL,2009.0,BSB,2531.0,ATL,3682.0,,0,752,-15.86916732788086,-47.92083358764648,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
236,236,DL,2009.0,BTR,3846.0,ATL,3682.0,,0,319,30.53319931,-91.14959717,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
237,237,DL,2009.0,BTV,3711.0,LGA,3697.0,,0,CR7,44.471900939899996,-73.15329742429998,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
238,238,DL,2009.0,BUF,3820.0,ATL,3682.0,,0,M90 M88,42.94049835,-78.73220062,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
239,239,DL,2009.0,BUF,3820.0,DTW,3645.0,,0,M88 319 320 M90 ERJ,42.94049835,-78.73220062,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
240,240,DL,2009.0,BUF,3820.0,LGA,3697.0,,0,CR7,42.94049835,-78.73220062,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
241,241,DL,2009.0,BWI,3849.0,ATL,3682.0,,0,M88 757 M90 73W  320 717,39.17539978,-76.66829681,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
242,242,DL,2009.0,BWI,3849.0,CVG,3488.0,,0,ERJ,39.17539978,-76.66829681,39.0488014221,-84.6678009033,4679.870339300103,10.359740678600206
243,243,DL,2009.0,BWI,3849.0,DTW,3645.0,,0,320 M88 M90 ERJ,39.17539978,-76.66829681,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
244,244,DL,2009.0,BWI,3849.0,MSP,3858.0,,0,320 M88 M90 319,39.17539978,-76.66829681,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
245,245,DL,2009.0,BWI,3849.0,RDU,3626.0,,0,ERJ,39.17539978,-76.66829681,35.877601623535156,-78.7874984741211,4679.870339300103,10.359740678600206
246,246,DL,2009.0,BWI,3849.0,SLC,3536.0,,0,320,39.17539978,-76.66829681,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
247,247,DL,2009.0,BZE,1957.0,ATL,3682.0,,0,319 M88,17.539100646972653,-88.30819702148438,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
248,248,DL,2009.0,BZE,1957.0,LAX,3484.0,,0,320,17.539100646972653,-88.30819702148438,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
249,249,DL,2009.0,BZN,4020.0,MSP,3858.0,,0,320 319,45.77750015,-111.1529999,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
250,250,DL,2009.0,CAE,3561.0,ATL,3682.0,,0,M88 717 319,33.93880081176758,-81.11949920654297,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
251,251,DL,2009.0,CAK,4112.0,ATL,3682.0,,0,M88,40.916099548339844,-81.44219970703125,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
252,252,DL,2009.0,CCS,2851.0,ATL,3682.0,,0,757,10.6031169891,-66.9905853271,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
253,253,DL,2009.0,CDG,1382.0,ATL,3682.0,,0,76W,49.0127983093,2.54999995232,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
254,254,DL,2009.0,CDG,1382.0,BOS,3448.0,,0,752,49.0127983093,2.54999995232,42.36429977,-71.00520325,4679.870339300103,10.359740678600206
255,255,DL,2009.0,CDG,1382.0,CVG,3488.0,,0,76W,49.0127983093,2.54999995232,39.0488014221,-84.6678009033,4679.870339300103,10.359740678600206
256,256,DL,2009.0,CDG,1382.0,DTW,3645.0,,0,333 76W 764,49.0127983093,2.54999995232,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
257,257,DL,2009.0,CDG,1382.0,EWR,3494.0,,0,76W,49.0127983093,2.54999995232,40.69250106811523,-74.168701171875,4679.870339300103,10.359740678600206
258,258,DL,2009.0,CDG,1382.0,JFK,3797.0,,0,332 772 388 343,49.0127983093,2.54999995232,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
259,259,DL,2009.0,CDG,1382.0,LAX,3484.0,,0,772,49.0127983093,2.54999995232,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
260,260,DL,2009.0,CDG,1382.0,MSP,3858.0,,0,332,49.0127983093,2.54999995232,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
261,261,DL,2009.0,CDG,1382.0,PHL,3752.0,,0,752,49.0127983093,2.54999995232,39.87189865112305,-75.24109649658203,4679.870339300103,10.359740678600206
262,262,DL,2009.0,CDG,1382.0,PIT,3570.0,,0,752,49.0127983093,2.54999995232,40.49150085,-80.23290253,4679.870339300103,10.359740678600206
263,263,DL,2009.0,CDG,1382.0,SEA,3577.0,,0,332,49.0127983093,2.54999995232,47.44900131225586,-122.30899810791016,4679.870339300103,10.359740678600206
264,264,DL,2009.0,CDG,1382.0,SLC,3536.0,,0,332,49.0127983093,2.54999995232,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
265,265,DL,2009.0,CHA,3578.0,ATL,3682.0,,0,M88,35.03530120849609,-85.20379638671875,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
266,266,DL,2009.0,CHS,3806.0,ATL,3682.0,,0,M88 73W 717 319,32.89860153,-80.04049683,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
267,267,DL,2009.0,CHS,3806.0,DTW,3645.0,,0,ERJ,32.89860153,-80.04049683,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
268,268,DL,2009.0,CHS,3806.0,JFK,3797.0,,0,ERJ,32.89860153,-80.04049683,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
269,269,DL,2009.0,CHS,3806.0,LGA,3697.0,,0,CR7,32.89860153,-80.04049683,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
270,270,DL,2009.0,CLE,3486.0,ATL,3682.0,,0,717  M88,41.411701202399996,-81.8498001099,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
271,271,DL,2009.0,CLE,3486.0,DTW,3645.0,,0,ERJ,41.411701202399996,-81.8498001099,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
272,272,DL,2009.0,CLE,3486.0,JFK,3797.0,,0,ERJ,41.411701202399996,-81.8498001099,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
273,273,DL,2009.0,CLE,3486.0,MSP,3858.0,,0,ERJ,41.411701202399996,-81.8498001099,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
274,274,DL,2009.0,CLT,3876.0,ATL,3682.0,,0,M90 M88,35.2140007019043,-80.94309997558594,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
275,275,DL,2009.0,CLT,3876.0,DTW,3645.0,,0,M90 320 M88,35.2140007019043,-80.94309997558594,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
276,276,DL,2009.0,CLT,3876.0,LGA,3697.0,,0,CR7,35.2140007019043,-80.94309997558594,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
277,277,DL,2009.0,CLT,3876.0,MSP,3858.0,,0,319 320,35.2140007019043,-80.94309997558594,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
278,278,DL,2009.0,CLT,3876.0,SLC,3536.0,,0,320,35.2140007019043,-80.94309997558594,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
279,279,DL,2009.0,CMH,3759.0,ATL,3682.0,,0,M88 73W 738 319,39.99800109863281,-82.89189910888672,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
280,280,DL,2009.0,CMH,3759.0,BOS,3448.0,,0,ERJ,39.99800109863281,-82.89189910888672,42.36429977,-71.00520325,4679.870339300103,10.359740678600206
281,281,DL,2009.0,CMH,3759.0,LAX,3484.0,,0,738,39.99800109863281,-82.89189910888672,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
282,282,DL,2009.0,CMH,3759.0,LGA,3697.0,,0,CR7 ERJ,39.99800109863281,-82.89189910888672,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
283,283,DL,2009.0,COS,3819.0,ATL,3682.0,,0,738,38.805801391602,-104.70099639893,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
284,284,DL,2009.0,CRW,4285.0,ATL,3682.0,,0,319,38.37310028076172,-81.59320068359375,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
285,285,DL,2009.0,CUL,1792.0,HMO,1807.0,,0,ER4,24.764499664299997,-107.474998474,29.09589958190001,-111.047996521,4679.870339300103,10.359740678600206
286,286,DL,2009.0,CUL,1792.0,MTY,1825.0,,0,ER4,24.764499664299997,-107.474998474,25.7784996033,-100.107002258,4679.870339300103,10.359740678600206
287,287,DL,2009.0,CUN,1852.0,ATL,3682.0,,0,757 320 M88,21.036500930800003,-86.8770980835,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
288,288,DL,2009.0,CUN,1852.0,BOS,3448.0,,0,757,21.036500930800003,-86.8770980835,42.36429977,-71.00520325,4679.870339300103,10.359740678600206
289,289,DL,2009.0,CUN,1852.0,CVG,3488.0,,0,M88,21.036500930800003,-86.8770980835,39.0488014221,-84.6678009033,4679.870339300103,10.359740678600206
290,290,DL,2009.0,CUN,1852.0,DTW,3645.0,,0,320,21.036500930800003,-86.8770980835,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
291,291,DL,2009.0,CUN,1852.0,IND,3585.0,,0,320,21.036500930800003,-86.8770980835,39.7173,-86.294403,4679.870339300103,10.359740678600206
292,292,DL,2009.0,CUN,1852.0,JFK,3797.0,,0,738,21.036500930800003,-86.8770980835,40.63980103,-73.77890015,4679.870339300103,10.359740678600206
293,293,DL,2009.0,CUN,1852.0,LAX,3484.0,,0,320 73H,21.036500930800003,-86.8770980835,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
294,294,DL,2009.0,CUN,1852.0,MCO,3878.0,,0,757,21.036500930800003,-86.8770980835,28.429399490356445,-81.30899810791016,4679.870339300103,10.359740678600206
295,295,DL,2009.0,CUN,1852.0,MSP,3858.0,,0,320,21.036500930800003,-86.8770980835,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
296,296,DL,2009.0,CUN,1852.0,RDU,3626.0,,0,M88,21.036500930800003,-86.8770980835,35.877601623535156,-78.7874984741211,4679.870339300103,10.359740678600206
297,297,DL,2009.0,CUN,1852.0,SLC,3536.0,,0,320,21.036500930800003,-86.8770980835,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
298,298,DL,2009.0,CVG,3488.0,ATL,3682.0,,0,738 M88 320  319,39.0488014221,-84.6678009033,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
299,299,DL,2009.0,CVG,3488.0,BOS,3448.0,,0,320,39.0488014221,-84.6678009033,42.36429977,-71.00520325,4679.870339300103,10.359740678600206
300,300,DL,2009.0,CVG,3488.0,CDG,1382.0,,0,76W,39.0488014221,-84.6678009033,49.0127983093,2.54999995232,4679.870339300103,10.359740678600206
301,301,DL,2009.0,CVG,3488.0,CUN,1852.0,,0,M88,39.0488014221,-84.6678009033,21.036500930800003,-86.8770980835,4679.870339300103,10.359740678600206
302,302,DL,2009.0,CVG,3488.0,FLL,3533.0,,0,73H M88,39.0488014221,-84.6678009033,26.072599411010746,-80.15270233154297,4679.870339300103,10.359740678600206
303,303,DL,2009.0,CVG,3488.0,GRR,3685.0,,0,ERJ,39.0488014221,-84.6678009033,42.88079834,-85.52279663,4679.870339300103,10.359740678600206
304,304,DL,2009.0,CVG,3488.0,LAS,3877.0,,0,757 738,39.0488014221,-84.6678009033,36.08010101,-115.1520004,4679.870339300103,10.359740678600206
305,305,DL,2009.0,CVG,3488.0,LAX,3484.0,,0,320 73H,39.0488014221,-84.6678009033,33.94250107,-118.4079971,4679.870339300103,10.359740678600206
306,306,DL,2009.0,CVG,3488.0,LGA,3697.0,,0,CR7,39.0488014221,-84.6678009033,40.77719879,-73.87259674,4679.870339300103,10.359740678600206
307,307,DL,2009.0,CVG,3488.0,MCI,3458.0,,0,ERJ,39.0488014221,-84.6678009033,39.2976,-94.713898,4679.870339300103,10.359740678600206
308,308,DL,2009.0,CVG,3488.0,MCO,3878.0,,0,M88 320,39.0488014221,-84.6678009033,28.429399490356445,-81.30899810791016,4679.870339300103,10.359740678600206
309,309,DL,2009.0,CVG,3488.0,PHL,3752.0,,0,ERJ,39.0488014221,-84.6678009033,39.87189865112305,-75.24109649658203,4679.870339300103,10.359740678600206
310,310,DL,2009.0,CVG,3488.0,PIT,3570.0,,0,ERJ,39.0488014221,-84.6678009033,40.49150085,-80.23290253,4679.870339300103,10.359740678600206
311,311,DL,2009.0,CVG,3488.0,PUJ,1760.0,,0,320,39.0488014221,-84.6678009033,18.567399978599997,-68.36340332030001,4679.870339300103,10.359740678600206
312,312,DL,2009.0,CVG,3488.0,RDU,3626.0,,0,ERJ,39.0488014221,-84.6678009033,35.877601623535156,-78.7874984741211,4679.870339300103,10.359740678600206
313,313,DL,2009.0,CVG,3488.0,RIC,3608.0,,0,ERJ,39.0488014221,-84.6678009033,37.50519943237305,-77.3197021484375,4679.870339300103,10.359740678600206
314,314,DL,2009.0,CVG,3488.0,RSW,3793.0,,0,M88,39.0488014221,-84.6678009033,26.53619956970215,-81.75520324707031,4679.870339300103,10.359740678600206
315,315,DL,2009.0,CVG,3488.0,SFO,3469.0,,0,320,39.0488014221,-84.6678009033,37.61899948120117,-122.375,4679.870339300103,10.359740678600206
316,316,DL,2009.0,CVG,3488.0,SLC,3536.0,,0,738 757 320,39.0488014221,-84.6678009033,40.78839874267578,-111.97799682617188,4679.870339300103,10.359740678600206
317,317,DL,2009.0,CVG,3488.0,TPA,3646.0,,0,M88,39.0488014221,-84.6678009033,27.975500106811523,-82.533203125,4679.870339300103,10.359740678600206
318,318,DL,2009.0,CZM,1800.0,ATL,3682.0,,0,319 M88,20.52239990234375,-86.92559814453125,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
319,319,DL,2009.0,DAB,3950.0,ATL,3682.0,,0,M90 757 M88,29.179899,-81.058098,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
320,320,DL,2009.0,DAL,3502.0,ATL,3682.0,,0,,32.84709930419922,-96.85179901123048,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
321,321,DL,2009.0,DAY,3627.0,ATL,3682.0,,0,M88,39.90240097045898,-84.21939849853516,33.63669967651367,-84.4281005859375,4679.870339300103,10.359740678600206
322,322,DL,2009.0,DAY,3627.0,DTW,3645.0,,0,ERJ,39.90240097045898,-84.21939849853516,42.212398529052734,-83.35340118408203,4679.870339300103,10.359740678600206
323,323,DL,2009.0,DAY,3627.0,MSP,3858.0,,0,ERJ,39.90240097045898,-84.21939849853516,44.8819999695,-93.22180175780001,4679.870339300103,10.359740678600206
